Property URL,MLS ID,Property type,Property price (USD),Sold date (MM/DD/YYYY),Living area,Living area unit,Price per living area unit (USD),Lot/land area,Lot/land area unit,Bedrooms,Bathrooms,Street address,City,Zip,State,Country
https://www.zillow.com/homedetails/20281-Bancroft-Cir-Huntington-Beach-CA-92646/25272163_zpid/,,Single Family,1770000,6/17/24,2042,sqft,866.8,6000,sqft,3,2,20281 Bancroft Cir,Huntington Beach,92646,CA,USA
https://www.zillow.com/homedetails/5422-Rivergate-Dr-Huntington-Beach-CA-92649/2057971429_zpid/,,Single Family,3038000,6/17/24,3562,sqft,852.89,6120,sqft,4,5,5422 Rivergate Dr,Huntington Beach,92649,CA,USA
https://www.zillow.com/homedetails/16561-Hart-Cir-Huntington-Beach-CA-92647/25200058_zpid/,,Single Family,1290000,6/14/24,2125,sqft,607.06,6344,sqft,4,3,16561 Hart Cir,Huntington Beach,92647,CA,USA
https://www.zillow.com/homedetails/20301-Ramona-Ln-Huntington-Beach-CA-92646/25272114_zpid/,,Single Family,2000000,6/14/24,3118,sqft,641.44,6001,sqft,5,4,20301 Ramona Ln,Huntington Beach,92646,CA,USA
https://www.zillow.com/homedetails/5652-Brighton-Dr-Huntington-Beach-CA-92649/25290678_zpid/,,Single Family,1600000,6/14/24,2324,sqft,688.47,7360,sqft,4,2.5,5652 Brighton Dr,Huntington Beach,92649,CA,USA
https://www.zillow.com/homedetails/16761-Hermit-Cir-Huntington-Beach-CA-92647/25255221_zpid/,,Single Family,1342000,6/13/24,2003,sqft,670,6400,sqft,4,3,16761 Hermit Cir,Huntington Beach,92647,CA,USA
https://www.zillow.com/homedetails/5021-Dovewood-Dr-Huntington-Beach-CA-92649/25261822_zpid/,,Single Family,205000,6/13/24,1232,sqft,166.4,6000,sqft,3,2,5021 Dovewood Dr,Huntington Beach,92649,CA,USA
https://www.zillow.com/homedetails/6152-Christy-Dr-Huntington-Beach-CA-92647/25267037_zpid/,,Single Family,1350000,6/13/24,2293,sqft,588.75,6000,sqft,4,3,6152 Christy Dr,Huntington Beach,92647,CA,USA
https://www.zillow.com/homedetails/17012-Greentree-Ln-Huntington-Beach-CA-92649/25289737_zpid/,,Single Family,1535000,6/13/24,2295,sqft,668.85,6528,sqft,4,3,17012 Greentree Ln,Huntington Beach,92649,CA,USA
https://www.zillow.com/homedetails/17089-Westport-Dr-Huntington-Beach-CA-92649/25299903_zpid/,,Single Family,2175000,6/13/24,2365,sqft,919.66,6912,sqft,3,2,17089 Westport Dr,Huntington Beach,92649,CA,USA
https://www.zillow.com/homedetails/406-Goldenwest-St-Huntington-Beach-CA-92648/25109592_zpid/,,Single Family,2160000,6/12/24,2989,sqft,722.65,3200,sqft,3,3,406 Goldenwest St,Huntington Beach,92648,CA,USA
https://www.zillow.com/homedetails/10161-Suntan-Cir-Huntington-Beach-CA-92646/25282191_zpid/,,Single Family,1625000,6/12/24,1980,sqft,820.71,5098,sqft,5,3,10161 Suntan Cir,Huntington Beach,92646,CA,USA
https://www.zillow.com/homedetails/17042-Courtney-Ln-Huntington-Beach-CA-92649/25299634_zpid/,,Single Family,2750000,6/12/24,3257,sqft,844.34,7440,sqft,5,5,17042 Courtney Ln,Huntington Beach,92649,CA,USA
https://www.zillow.com/homedetails/14282-Hammon-Ln-Huntington-Beach-CA-92647/25304164_zpid/,,Single Family,1200000,6/12/24,1118,sqft,1073.35,6887,sqft,3,2,14282 Hammon Ln,Huntington Beach,92647,CA,USA
https://www.zillow.com/homedetails/15552-Sunburst-Ln-Huntington-Beach-CA-92647/25262347_zpid/,,Single Family,1300000,6/11/24,1947,sqft,667.69,6000,sqft,4,2,15552 Sunburst Ln,Huntington Beach,92647,CA,USA
https://www.zillow.com/homedetails/20321-Adrian-Cir-Huntington-Beach-CA-92646/25272149_zpid/,,Single Family,1540000,6/11/24,1700,sqft,905.88,6500,sqft,3,2,20321 Adrian Cir,Huntington Beach,92646,CA,USA
https://www.zillow.com/homedetails/19831-Kingswood-Ln-Huntington-Beach-CA-92646/25278953_zpid/,,Single Family,610000,6/11/24,960,sqft,635.42,640,sqft,2,2,19831 Kingswood Ln,Huntington Beach,92646,CA,USA
https://www.zillow.com/homedetails/17111-Saint-Andrews-Ln-Huntington-Beach-CA-92649/25289626_zpid/,,Single Family,1475000,6/11/24,1801,sqft,818.99,6000,sqft,3,2,17111 Saint Andrews Ln,Huntington Beach,92649,CA,USA
https://www.zillow.com/homedetails/19801-Estate-Cir-Huntington-Beach-CA-92648/54968917_zpid/,,Single Family,3050000,6/11/24,4025,sqft,757.76,6237,sqft,4,4,19801 Estate Cir,Huntington Beach,92648,CA,USA
https://www.zillow.com/homedetails/209-Chicago-Ave-Huntington-Beach-CA-92648/83316714_zpid/,,Single Family,2065000,6/11/24,2934,sqft,703.82,3125,sqft,3,5,209 Chicago Ave,Huntington Beach,92648,CA,USA
https://www.zillow.com/homedetails/15122-Capetown-Ln-Huntington-Beach-CA-92647/25264172_zpid/,,Single Family,1200000,6/10/24,1404,sqft,854.7,7350,sqft,4,2,15122 Capetown Ln,Huntington Beach,92647,CA,USA
https://www.zillow.com/homedetails/8191-Malloy-Dr-Huntington-Beach-CA-92646/25273658_zpid/,,Single Family,1550000,6/10/24,1531,sqft,1012.41,6250,sqft,3,3,8191 Malloy Dr,Huntington Beach,92646,CA,USA
https://www.zillow.com/homedetails/16402-Ardsley-Cir-Huntington-Beach-CA-92649/25298728_zpid/,,Single Family,5510000,6/10/24,4300,sqft,1281.4,5988,sqft,4,4,16402 Ardsley Cir,Huntington Beach,92649,CA,USA
https://www.zillow.com/homedetails/910-Lake-St-Huntington-Beach-CA-92648/25112840_zpid/,,Single Family,1525000,6/7/24,1688,sqft,903.44,5082,sqft,3,2,910 Lake St,Huntington Beach,92648,CA,USA
https://www.zillow.com/homedetails/15921-Dundalk-Ln-Huntington-Beach-CA-92647/25262246_zpid/,,Single Family,1200000,6/7/24,1650,sqft,727.27,6180,sqft,4,2,15921 Dundalk Ln,Huntington Beach,92647,CA,USA
https://www.zillow.com/homedetails/20471-Everglades-Ln-Huntington-Beach-CA-92646/25275023_zpid/,,Single Family,1875000,6/7/24,2826,sqft,663.48,6300,sqft,4,3,20471 Everglades Ln,Huntington Beach,92646,CA,USA
https://www.zillow.com/homedetails/8422-Goldsport-Cir-Huntington-Beach-CA-92646/25286753_zpid/,,Single Family,994000,6/7/24,1350,sqft,736.3,3255,sqft,3,2,8422 Goldsport Cir,Huntington Beach,92646,CA,USA
https://www.zillow.com/homedetails/6082-Royalist-Dr-Huntington-Beach-CA-92647/111425868_zpid/,,Single Family,1325000,4/19/24,1454,sqft,911.28,6000,sqft,4,2,6082 Royalist Dr,Huntington Beach,92647,CA,USA
https://www.zillow.com/homedetails/413-California-St-Huntington-Beach-CA-92648/325803633_zpid/,,Single Family,2610000,4/19/24,3341,sqft,781.2,3375,sqft,3,5,413 California St,Huntington Beach,92648,CA,USA
https://www.zillow.com/homedetails/719-12th-St-Huntington-Beach-CA-92648/25109343_zpid/,,Single Family,1985000,4/18/24,1500,sqft,1323.33,5875,sqft,4,2,719 12th St,Huntington Beach,92648,CA,USA
https://www.zillow.com/homedetails/6852-Silver-Beach-Cir-Huntington-Beach-CA-92648/25110283_zpid/,,Single Family,2600000,4/18/24,2097,sqft,1239.87,6100,sqft,3,2,6852 Silver Beach Cir,Huntington Beach,92648,CA,USA
https://www.zillow.com/homedetails/201-18th-St-Huntington-Beach-CA-92648/25110173_zpid/,,Single Family,4200000,4/17/24,6035,sqft,695.94,2478,sqft,7,8,201 18th St,Huntington Beach,92648,CA,USA
https://www.zillow.com/homedetails/8272-Darsy-Dr-Huntington-Beach-CA-92647/25295848_zpid/,,Single Family,1130000,4/17/24,1457,sqft,775.57,6011,sqft,3,3,8272 Darsy Dr,Huntington Beach,92647,CA,USA
https://www.zillow.com/homedetails/207-18th-St-Huntington-Beach-CA-92648/134513419_zpid/,,Single Family,4200000,4/17/24,,,,3163,sqft,,,207 18th St,Huntington Beach,92648,CA,USA
https://www.zillow.com/homedetails/9172-Landers-Dr-Huntington-Beach-CA-92646/136881227_zpid/,,Single Family,2488000,4/17/24,3435,sqft,724.31,4518,sqft,4,4,9172 Landers Dr,Huntington Beach,92646,CA,USA
https://www.zillow.com/homedetails/810-Delaware-St-Huntington-Beach-CA-92648/25113926_zpid/,,Single Family,1650000,4/16/24,3300,sqft,500,3240,sqft,5,5,810 Delaware St,Huntington Beach,92648,CA,USA
https://www.zillow.com/homedetails/6289-Sunnyside-Cir-Huntington-Beach-CA-92648/25209967_zpid/,,Single Family,3514959,4/16/24,3346,sqft,1050.5,8053,sqft,4,4,6289 Sunnyside Cir,Huntington Beach,92648,CA,USA
https://www.zillow.com/homedetails/8212-Munster-Dr-Huntington-Beach-CA-92646/25273656_zpid/,,Single Family,1440000,4/16/24,1550,sqft,929.03,7000,sqft,4,2,8212 Munster Dr,Huntington Beach,92646,CA,USA
https://www.zillow.com/homedetails/516-14th-St-Huntington-Beach-CA-92648/25112460_zpid/,,Single Family,2350000,4/15/24,2650,sqft,886.79,2875,sqft,3,4,516 14th St,Huntington Beach,92648,CA,USA
https://www.zillow.com/homedetails/6131-Galipean-Dr-Huntington-Beach-CA-92647/25209882_zpid/,,Single Family,895000,4/15/24,1244,sqft,719.45,6300,sqft,3,2,6131 Galipean Dr,Huntington Beach,92647,CA,USA
https://www.zillow.com/homedetails/7621-Rhone-Ln-Huntington-Beach-CA-92647/25254210_zpid/,,Single Family,1290000,4/15/24,1808,sqft,713.5,6000,sqft,4,2,7621 Rhone Ln,Huntington Beach,92647,CA,USA
https://www.zillow.com/homedetails/9282-Cloudhaven-Dr-Huntington-Beach-CA-92646/25273092_zpid/,,Single Family,1633000,4/15/24,2339,sqft,698.16,6221,sqft,5,3,9282 Cloudhaven Dr,Huntington Beach,92646,CA,USA
https://www.zillow.com/homedetails/8242-Le-Conte-Dr-Huntington-Beach-CA-92646/25286195_zpid/,,Single Family,1265000,4/15/24,1452,sqft,871.21,6300,sqft,3,2,8242 Le Conte Dr,Huntington Beach,92646,CA,USA
https://www.zillow.com/homedetails/16123-Saint-Croix-Cir-Huntington-Beach-CA-92649/25301583_zpid/,,Single Family,1415000,4/15/24,1826,sqft,774.92,1512,sqft,3,3,16123 Saint Croix Cir,Huntington Beach,92649,CA,USA
https://www.zillow.com/homedetails/8251-Munster-Dr-Huntington-Beach-CA-92646/25273708_zpid/,,Single Family,1185000,4/14/24,1027,sqft,1153.85,6001,sqft,3,2,8251 Munster Dr,Huntington Beach,92646,CA,USA
https://www.zillow.com/homedetails/18782-Gregory-Ln-Huntington-Beach-CA-92646/25286890_zpid/,,Single Family,1835250,4/14/24,2200,sqft,834.2,0.28,acres,4,3,18782 Gregory Ln,Huntington Beach,92646,CA,USA
https://www.zillow.com/homedetails/16572-Thames-Ln-Huntington-Beach-CA-92647/25253765_zpid/,,Single Family,1285000,4/12/24,1390,sqft,924.46,6489,sqft,4,2,16572 Thames Ln,Huntington Beach,92647,CA,USA
https://www.zillow.com/homedetails/6531-Alexandria-Dr-Huntington-Beach-CA-92647/25263010_zpid/,,Single Family,1100000,4/12/24,1274,sqft,863.42,6600,sqft,3,2,6531 Alexandria Dr,Huntington Beach,92647,CA,USA
https://www.zillow.com/homedetails/16272-Angler-Ln-Huntington-Beach-CA-92647/25266922_zpid/,,Single Family,1315000,4/12/24,1825,sqft,720.55,6060,sqft,4,2,16272 Angler Ln,Huntington Beach,92647,CA,USA
https://www.zillow.com/homedetails/3835-Humboldt-Dr-Huntington-Beach-CA-92649/25298630_zpid/,,Single Family,1900000,4/12/24,2465,sqft,770.79,6000,sqft,4,3,3835 Humboldt Dr,Huntington Beach,92649,CA,USA
https://www.zillow.com/homedetails/7562-Washington-Dr-Huntington-Beach-CA-92647/25253892_zpid/,,Single Family,1051500,4/11/24,1309,sqft,803.28,6000,sqft,3,2,7562 Washington Dr,Huntington Beach,92647,CA,USA
https://www.zillow.com/homedetails/9392-Fireside-Dr-Huntington-Beach-CA-92646/25274791_zpid/,,Single Family,1320000,4/11/24,2000,sqft,660,6000,sqft,3,2,9392 Fireside Dr,Huntington Beach,92646,CA,USA
https://www.zillow.com/homedetails/7854-Orchid-Dr-Huntington-Beach-CA-92648/25287995_zpid/,,Single Family,1320000,4/11/24,2141,sqft,616.53,2908,sqft,4,3,7854 Orchid Dr,Huntington Beach,92648,CA,USA
https://www.zillow.com/homedetails/6921-Cumberland-Dr-Huntington-Beach-CA-92647/25263201_zpid/,,Single Family,1230000,4/10/24,1312,sqft,937.5,6480,sqft,4,2,6921 Cumberland Dr,Huntington Beach,92647,CA,USA
https://www.zillow.com/homedetails/9612-Clearbrook-Dr-Huntington-Beach-CA-92646/25270881_zpid/,,Single Family,1325000,4/10/24,1950,sqft,679.49,6300,sqft,3,2,9612 Clearbrook Dr,Huntington Beach,92646,CA,USA
https://www.zillow.com/homedetails/16801-Sea-Witch-Ln-Huntington-Beach-CA-92649/25300193_zpid/,,Single Family,2120000,4/10/24,3448,sqft,614.85,6000,sqft,6,4,16801 Sea Witch Ln,Huntington Beach,92649,CA,USA
https://www.zillow.com/homedetails/19812-Lexington-Ln-Huntington-Beach-CA-92646/111423640_zpid/,,Single Family,1133000,4/9/24,2030,sqft,558.13,6000,sqft,4,2,19812 Lexington Ln,Huntington Beach,92646,CA,USA
https://www.zillow.com/homedetails/1218-Lake-St-Huntington-Beach-CA-92648/25109317_zpid/,,Single Family,1500000,4/8/24,1688,sqft,888.63,5016,sqft,3,2,1218 Lake St,Huntington Beach,92648,CA,USA
https://www.zillow.com/homedetails/7072-Starlight-Cir-Huntington-Beach-CA-92647/25254635_zpid/,,Single Family,1295000,4/8/24,1955,sqft,662.4,6000,sqft,3,2,7072 Starlight Cir,Huntington Beach,92647,CA,USA
https://www.zillow.com/homedetails/17761-Misty-Ln-Huntington-Beach-CA-92649/25289387_zpid/,,Single Family,1650000,4/8/24,2273,sqft,725.91,6000,sqft,4,3,17761 Misty Ln,Huntington Beach,92649,CA,USA
https://www.zillow.com/homedetails/18022-Starmont-Ln-Huntington-Beach-CA-92649/25290842_zpid/,,Single Family,2298000,4/8/24,3253,sqft,706.42,6136,sqft,5,4,18022 Starmont Ln,Huntington Beach,92649,CA,USA
https://www.zillow.com/homedetails/6542-Cory-Dr-Huntington-Beach-CA-92647/25291758_zpid/,,Single Family,1440000,4/8/24,1800,sqft,800,6010,sqft,3,2,6542 Cory Dr,Huntington Beach,92647,CA,USA
https://www.zillow.com/homedetails/6507-Havenwood-Cir-Huntington-Beach-CA-92648/25210215_zpid/,,Single Family,3600000,4/5/24,3614,sqft,996.13,6226,sqft,4,5,6507 Havenwood Cir,Huntington Beach,92648,CA,USA
https://www.zillow.com/homedetails/16301-Fairway-Ln-Huntington-Beach-CA-92649/25265244_zpid/,,Single Family,1100000,4/5/24,1704,sqft,645.54,6969,sqft,4,3,16301 Fairway Ln,Huntington Beach,92649,CA,USA
https://www.zillow.com/homedetails/8412-Dallas-Cir-Huntington-Beach-CA-92646/25280053_zpid/,,Single Family,1650000,4/5/24,2551,sqft,646.81,6000,sqft,5,4,8412 Dallas Cir,Huntington Beach,92646,CA,USA
https://www.zillow.com/homedetails/20422-Ravenwood-Ln-Huntington-Beach-CA-92646/25281719_zpid/,,Single Family,1660000,4/5/24,2261,sqft,734.19,7440,sqft,3,3,20422 Ravenwood Ln,Huntington Beach,92646,CA,USA
https://www.zillow.com/homedetails/6561-Horseshoe-Ln-Huntington-Beach-CA-92648/25288909_zpid/,,Single Family,3900000,4/5/24,3932,sqft,991.86,10350,sqft,5,4,6561 Horseshoe Ln,Huntington Beach,92648,CA,USA
https://www.zillow.com/homedetails/4881-Coveview-Dr-Huntington-Beach-CA-92649/83254048_zpid/,,Single Family,2200000,4/5/24,2487,sqft,884.6,3746,sqft,4,4,4881 Coveview Dr,Huntington Beach,92649,CA,USA
https://www.zillow.com/homedetails/18782-Sinclair-Ln-Huntington-Beach-CA-92648/64752679_zpid/,,Single Family,1610000,4/4/24,2457,sqft,655.27,3006,sqft,3,3,18782 Sinclair Ln,Huntington Beach,92648,CA,USA
https://www.zillow.com/homedetails/8322-Bryant-Dr-Huntington-Beach-CA-92647/25201088_zpid/,,Single Family,1070000,4/3/24,1728,sqft,619.21,6000,sqft,4,3,8322 Bryant Dr,Huntington Beach,92647,CA,USA
https://www.zillow.com/homedetails/6122-Winslow-Dr-Huntington-Beach-CA-92647/25264020_zpid/,,Single Family,1120000,4/3/24,1434,sqft,781.03,6000,sqft,4,2,6122 Winslow Dr,Huntington Beach,92647,CA,USA
https://www.zillow.com/homedetails/9422-Nantucket-Dr-Huntington-Beach-CA-92646/25277640_zpid/,,Single Family,1485000,4/3/24,2620,sqft,566.79,6120,sqft,5,3,9422 Nantucket Dr,Huntington Beach,92646,CA,USA
https://www.zillow.com/homedetails/10052-Constitution-Dr-Huntington-Beach-CA-92646/25280798_zpid/,,Single Family,1525000,4/2/24,1982,sqft,769.42,6000,sqft,4,2,10052 Constitution Dr,Huntington Beach,92646,CA,USA
https://www.zillow.com/homedetails/210-8th-St-Huntington-Beach-CA-92648/25113302_zpid/,,Single Family,2525000,4/1/24,2949,sqft,856.22,2875,sqft,3,5,210 8th St,Huntington Beach,92648,CA,USA
https://www.zillow.com/homedetails/15071-Apollo-Ln-Huntington-Beach-CA-92647/25264199_zpid/,,Single Family,1288888,4/1/24,2230,sqft,577.98,6175,sqft,5,3,15071 Apollo Ln,Huntington Beach,92647,CA,USA
https://www.zillow.com/homedetails/19871-Carmania-Ln-Huntington-Beach-CA-92646/25281444_zpid/,,Single Family,1370000,4/1/24,1489,sqft,920.08,6000,sqft,4,2,19871 Carmania Ln,Huntington Beach,92646,CA,USA
https://www.zillow.com/homedetails/19292-Olana-Ln-Huntington-Beach-CA-92646/25282407_zpid/,,Single Family,1200000,4/1/24,1176,sqft,1020.41,6000,sqft,3,2,19292 Olana Ln,Huntington Beach,92646,CA,USA
https://www.zillow.com/homedetails/16272-Honolulu-Ln-Huntington-Beach-CA-92649/25298823_zpid/,,Single Family,1116000,4/1/24,1279,sqft,872.56,6200,sqft,4,2,16272 Honolulu Ln,Huntington Beach,92649,CA,USA
https://www.zillow.com/homedetails/19451-Surfdale-Ln-Huntington-Beach-CA-92648/25110274_zpid/,,Single Family,2229000,3/29/24,2832,sqft,787.08,6936,sqft,3,3,19451 Surfdale Ln,Huntington Beach,92648,CA,USA
https://www.zillow.com/homedetails/6832-Bar-Harbor-Ln-Huntington-Beach-CA-92648/25110329_zpid/,,Single Family,2110000,3/29/24,1650,sqft,1278.79,6630,sqft,4,3,6832 Bar Harbor Ln,Huntington Beach,92648,CA,USA
https://www.zillow.com/homedetails/15392-Capri-Cir-Huntington-Beach-CA-92647/25262625_zpid/,,Single Family,1050000,3/29/24,1272,sqft,825.47,7000,sqft,3,2,15392 Capri Cir,Huntington Beach,92647,CA,USA
https://www.zillow.com/homedetails/9431-Banning-Ave-Huntington-Beach-CA-92646/25269788_zpid/,,Single Family,1500000,3/29/24,2301,sqft,651.89,6000,sqft,4,3,9431 Banning Ave,Huntington Beach,92646,CA,USA
https://www.zillow.com/homedetails/6841-Via-Angelina-Dr-Huntington-Beach-CA-92647/25291252_zpid/,,Single Family,1700000,3/29/24,3336,sqft,509.59,5672,sqft,7,4,6841 Via Angelina Dr,Huntington Beach,92647,CA,USA
https://www.zillow.com/homedetails/9632-Daybreak-Dr-Huntington-Beach-CA-92646/2054463692_zpid/,,Single Family,2019990,3/29/24,2921,sqft,691.54,4750,sqft,4,4,9632 Daybreak Dr,Huntington Beach,92646,CA,USA
https://www.zillow.com/homedetails/606-21st-St-Huntington-Beach-CA-92648/25109463_zpid/,,Single Family,2299000,3/28/24,2531,sqft,908.34,2875,sqft,3,3,606 21st St,Huntington Beach,92648,CA,USA
https://www.zillow.com/homedetails/1019-Delaware-St-Huntington-Beach-CA-92648/25114742_zpid/,,Single Family,2359000,3/28/24,3255,sqft,724.73,3308,sqft,3,4,1019 Delaware St,Huntington Beach,92648,CA,USA
https://www.zillow.com/homedetails/20171-Interior-Ln-Huntington-Beach-CA-92646/25274463_zpid/,,Single Family,1530000,3/28/24,2600,sqft,588.46,6000,sqft,6,3,20171 Interior Ln,Huntington Beach,92646,CA,USA
https://www.zillow.com/homedetails/9582-Telhan-Dr-Huntington-Beach-CA-92646/25276746_zpid/,,Single Family,1330000,3/28/24,1716,sqft,775.06,6000,sqft,4,2,9582 Telhan Dr,Huntington Beach,92646,CA,USA
https://www.zillow.com/homedetails/8452-Sunkist-Cir-Huntington-Beach-CA-92646/25287076_zpid/,,Single Family,1665000,3/28/24,2255,sqft,738.36,7000,sqft,4,3,8452 Sunkist Cir,Huntington Beach,92646,CA,USA
https://www.zillow.com/homedetails/3772-Montego-Dr-Huntington-Beach-CA-92649/25301519_zpid/,,Single Family,1990000,3/28/24,2057,sqft,967.43,1863,sqft,4,3,3772 Montego Dr,Huntington Beach,92649,CA,USA
https://www.zillow.com/homedetails/17251-Chatham-Ln-Huntington-Beach-CA-92649/83260772_zpid/,,Single Family,1625000,3/28/24,1800,sqft,902.78,3223,sqft,3,3,17251 Chatham Ln,Huntington Beach,92649,CA,USA
https://www.zillow.com/homedetails/1019-Delaware-St-Huntington-Beach-CA-92648/250189640_zpid/,,Single Family,2359000,3/28/24,3255,sqft,724.73,3308,sqft,3,3.5,1019 Delaware St,Huntington Beach,92648,CA,USA
https://www.zillow.com/homedetails/6532-Rome-Cir-Huntington-Beach-CA-92647/25262808_zpid/,,Single Family,1250000,3/27/24,1274,sqft,981.16,6300,sqft,3,2,6532 Rome Cir,Huntington Beach,92647,CA,USA
https://www.zillow.com/homedetails/5611-Rogers-Dr-Huntington-Beach-CA-92649/25290050_zpid/,,Single Family,1000000,3/27/24,1171,sqft,853.97,6300,sqft,3,2,5611 Rogers Dr,Huntington Beach,92649,CA,USA
https://www.zillow.com/homedetails/16760A-Bayview-Dr-Sunset-Beach-CA-90742/25301155_zpid/,,Single Family,2275000,3/27/24,2886,sqft,788.29,1950,sqft,3,4,16760A Bayview Dr,Sunset Beach,90742,CA,USA
https://www.zillow.com/homedetails/21131-Daylight-Ln-Huntington-Beach-CA-92646/2054304451_zpid/,,Single Family,2059990,3/27/24,2817,sqft,731.27,,,4,5,21131 Daylight Ln,Huntington Beach,92646,CA,USA
https://www.zillow.com/homedetails/228-22nd-St-Huntington-Beach-CA-92648/25109768_zpid/,,Single Family,2650000,3/26/24,3217,sqft,823.75,2938,sqft,4,3,228 22nd St,Huntington Beach,92648,CA,USA
https://www.zillow.com/homedetails/10162-Cliff-Dr-Huntington-Beach-CA-92646/25282174_zpid/,,Single Family,1352000,3/26/24,1886,sqft,716.86,6565,sqft,4,3,10162 Cliff Dr,Huntington Beach,92646,CA,USA
https://www.zillow.com/homedetails/17142-Northfield-Ln-Huntington-Beach-CA-92647/25291886_zpid/,,Single Family,1599900,3/26/24,2710,sqft,590.37,6000,sqft,4,3,17142 Northfield Ln,Huntington Beach,92647,CA,USA
https://www.zillow.com/homedetails/3171-Portofino-Cir-Huntington-Beach-CA-92649/25302550_zpid/,,Single Family,2015000,3/26/24,3165,sqft,636.65,4590,sqft,4,5,3171 Portofino Cir,Huntington Beach,92649,CA,USA
https://www.zillow.com/homedetails/1009-Pecan-Ave-Huntington-Beach-CA-92648/25113104_zpid/,,Single Family,1072000,3/25/24,720,sqft,1488.89,1800,sqft,2,1,1009 Pecan Ave,Huntington Beach,92648,CA,USA
https://www.zillow.com/homedetails/5181-Dovewood-Dr-Huntington-Beach-CA-92649/25261842_zpid/,,Single Family,995000,3/25/24,1146,sqft,868.24,6000,sqft,3,2,5181 Dovewood Dr,Huntington Beach,92649,CA,USA
https://www.zillow.com/homedetails/6381-Cornell-Dr-Huntington-Beach-CA-92647/25262925_zpid/,,Single Family,1100000,3/25/24,1032,sqft,1065.89,6000,sqft,3,2,6381 Cornell Dr,Huntington Beach,92647,CA,USA
https://www.zillow.com/homedetails/21381-Seaforth-Ln-Huntington-Beach-CA-92646/25268960_zpid/,,Single Family,1370000,3/25/24,1633,sqft,838.95,6162,sqft,3,2,21381 Seaforth Ln,Huntington Beach,92646,CA,USA
https://www.zillow.com/homedetails/6322-Freeborn-Dr-Huntington-Beach-CA-92647/25291816_zpid/,,Single Family,1425000,3/25/24,1951,sqft,730.39,6003,sqft,4,3,6322 Freeborn Dr,Huntington Beach,92647,CA,USA
https://www.zillow.com/homedetails/6532-Kilda-Cir-Huntington-Beach-CA-92647/25291702_zpid/,,Single Family,1340000,3/22/24,1400,sqft,957.14,6060,sqft,3,2,6532 Kilda Cir,Huntington Beach,92647,CA,USA
https://www.zillow.com/homedetails/5312-Doverton-Dr-Huntington-Beach-CA-92649/54969341_zpid/,,Single Family,1652000,3/22/24,2229,sqft,741.14,4678,sqft,4,3,5312 Doverton Dr,Huntington Beach,92649,CA,USA
https://www.zillow.com/homedetails/8402-Brush-Dr-Huntington-Beach-CA-92647/25199928_zpid/,,Single Family,1255000,3/21/24,1889,sqft,664.37,7280,sqft,5,3,8402 Brush Dr,Huntington Beach,92647,CA,USA
https://www.zillow.com/homedetails/15281-Rushmoor-Ln-Huntington-Beach-CA-92647/25254053_zpid/,,Single Family,1300000,3/21/24,1663,sqft,781.72,8280,sqft,4,2,15281 Rushmoor Ln,Huntington Beach,92647,CA,USA
https://www.zillow.com/homedetails/7622-Whitney-Dr-Huntington-Beach-CA-92647/25254054_zpid/,,Single Family,1300000,3/21/24,2071,sqft,627.72,7810,sqft,4,3,7622 Whitney Dr,Huntington Beach,92647,CA,USA
https://www.zillow.com/homedetails/19866-Bushard-St-Huntington-Beach-CA-92646/25278411_zpid/,,Single Family,512000,3/21/24,600,sqft,853.33,920,sqft,1,1,19866 Bushard St,Huntington Beach,92646,CA,USA
https://www.zillow.com/homedetails/10411-Christmas-Dr-Huntington-Beach-CA-92646/25281574_zpid/,,Single Family,1380000,3/21/24,1486,sqft,928.67,6930,sqft,4,2,10411 Christmas Dr,Huntington Beach,92646,CA,USA
https://www.zillow.com/homedetails/3942-Finisterre-Dr-Huntington-Beach-CA-92649/25299705_zpid/,,Single Family,2120000,3/20/24,2369,sqft,894.89,6600,sqft,3,3,3942 Finisterre Dr,Huntington Beach,92649,CA,USA
https://www.zillow.com/homedetails/416-15th-St-Huntington-Beach-CA-92648/118263313_zpid/,,Single Family,2100000,3/20/24,2836,sqft,740.48,2875,sqft,3,5,416 15th St,Huntington Beach,92648,CA,USA
https://www.zillow.com/homedetails/20452-Tideland-Ln-Huntington-Beach-CA-92646/25273160_zpid/,,Single Family,1679888,3/19/24,3049,sqft,550.96,6300,sqft,6,3,20452 Tideland Ln,Huntington Beach,92646,CA,USA
https://www.zillow.com/homedetails/20352-Carlsbad-Ln-Huntington-Beach-CA-92646/25274570_zpid/,,Single Family,1465000,3/19/24,1858,sqft,788.48,6000,sqft,4,2,20352 Carlsbad Ln,Huntington Beach,92646,CA,USA
https://www.zillow.com/homedetails/17192-Oak-Ln-Huntington-Beach-CA-92647/25292603_zpid/,,Single Family,1050000,3/19/24,935,sqft,1122.99,0.27,acres,2,1,17192 Oak Ln,Huntington Beach,92647,CA,USA
https://www.zillow.com/homedetails/5941-San-Souci-Cir-Huntington-Beach-CA-92647/25304329_zpid/,,Single Family,1150000,3/19/24,1200,sqft,958.33,6000,sqft,4,2,5941 San Souci Cir,Huntington Beach,92647,CA,USA
https://www.zillow.com/homedetails/6096-Eaglecrest-Dr-Huntington-Beach-CA-92648/25111797_zpid/,,Single Family,1800000,3/18/24,2437,sqft,738.61,2944,sqft,3,3,6096 Eaglecrest Dr,Huntington Beach,92648,CA,USA
